x_min,x_max,y_min,y_max,ID
162,177,398,413,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314_110_466
113,126,172,185,1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290_111_969
105,133,307,335,1.3.6.1.4.1.14519.5.2.1.6279.6001.780558315515979171413904604168_164_1098
118,130,292,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.741709061958490690246385302477_99_1079
379,412,208,241,1.3.6.1.4.1.14519.5.2.1.6279.6001.741709061958490690246385302477_87_1080
386,400,295,309,1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341_53_608
158,172,301,315,1.3.6.1.4.1.14519.5.2.1.6279.6001.307835307280028057486413359377_79_843
373,386,352,365,1.3.6.1.4.1.14519.5.2.1.6279.6001.584871944187559733312703328980_177_1033
443,456,188,201,1.3.6.1.4.1.14519.5.2.1.6279.6001.797637294244261543517154417124_67_1101
359,376,302,319,1.3.6.1.4.1.14519.5.2.1.6279.6001.178680586845223339579041794709_42_305
183,199,399,415,1.3.6.1.4.1.14519.5.2.1.6279.6001.670107649586205629860363487713_109_1061
221,235,376,390,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898_188_680
113,124,385,396,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898_196_681
349,360,422,433,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898_164_682
122,135,134,147,1.3.6.1.4.1.14519.5.2.1.6279.6001.119806527488108718706404165837_180_69
51,62,213,224,1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227_84_152
461,474,233,246,1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227_89_153
393,405,152,164,1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227_108_154
113,136,284,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_135_1132
127,144,231,248,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_138_1133
304,331,338,365,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_114_1134
141,153,362,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_117_1135
122,139,243,260,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_141_1136
159,172,289,302,1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024_200_595
76,90,339,353,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_34_77
141,152,229,240,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_37_78
76,87,333,344,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_38_79
72,86,212,226,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_42_80
423,435,323,335,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_40_81
369,382,359,372,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_48_82
96,109,217,230,1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986_93_823
118,135,333,350,1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986_132_824
322,340,203,221,1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782_375_158
142,153,387,398,1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877_129_1053
59,74,237,252,1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505_145_550
108,120,259,271,1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505_283_551
154,172,182,200,1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907_79_1096
329,347,234,252,1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907_95_1097
164,179,155,170,1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040_75_761
295,331,186,222,1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846_104_447
109,122,191,204,1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785_161_809
76,87,335,346,1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785_86_810
418,432,144,158,1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497_67_598
442,454,174,186,1.3.6.1.4.1.14519.5.2.1.6279.6001.413896555982844732694353377538_49_973
194,209,306,321,1.3.6.1.4.1.14519.5.2.1.6279.6001.413896555982844732694353377538_63_974
123,148,278,303,1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169_152_801
360,382,181,203,1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169_133_802
44,63,254,273,1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096_230_983
154,180,352,378,1.3.6.1.4.1.14519.5.2.1.6279.6001.725023183844147505748475581290_147_1076
175,188,377,390,1.3.6.1.4.1.14519.5.2.1.6279.6001.308655308958459380153492314021_182_844
109,122,192,205,1.3.6.1.4.1.14519.5.2.1.6279.6001.308655308958459380153492314021_278_845
400,410,321,331,1.3.6.1.4.1.14519.5.2.1.6279.6001.176638348958425792989125209419_205_296
352,364,210,222,1.3.6.1.4.1.14519.5.2.1.6279.6001.176638348958425792989125209419_154_297
192,207,148,163,1.3.6.1.4.1.14519.5.2.1.6279.6001.339882192295517122002429068974_161_956
205,219,261,275,1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051_97_366
307,319,360,372,1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022_445_944
96,108,377,389,1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022_296_945
89,102,312,325,1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546_34_948
64,75,318,329,1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546_41_949
67,78,274,285,1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546_46_950
420,434,316,330,1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546_49_951
395,405,358,368,1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546_55_952
112,124,174,186,1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546_67_953
96,110,294,308,1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296_228_568
121,134,192,205,1.3.6.1.4.1.14519.5.2.1.6279.6001.693480911433291675609148051914_108_1069
165,178,291,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.693480911433291675609148051914_67_1070
120,137,257,274,1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084_67_1122
172,188,280,296,1.3.6.1.4.1.14519.5.2.1.6279.6001.188265424231150847356515802868_127_346
111,139,309,337,1.3.6.1.4.1.14519.5.2.1.6279.6001.750792629100457382099842515038_320_1082
309,323,355,369,1.3.6.1.4.1.14519.5.2.1.6279.6001.750792629100457382099842515038_201_1083
364,381,166,183,1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641_416_832
387,398,351,362,1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037_103_430
421,432,271,282,1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037_106_431
399,415,284,300,1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377_218_593
329,343,378,392,1.3.6.1.4.1.14519.5.2.1.6279.6001.394470743585708729682444806008_267_965
311,355,305,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800_114_34
181,207,181,207,1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800_113_35
131,151,273,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.338114620394879648539943280992_77_946
157,177,300,320,1.3.6.1.4.1.14519.5.2.1.6279.6001.111258527162678142285870245028_229_29
102,115,351,364,1.3.6.1.4.1.14519.5.2.1.6279.6001.111258527162678142285870245028_144_30
124,135,174,185,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764_228_720
188,204,171,187,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764_216_721
132,147,208,223,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764_263_722
411,425,356,370,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764_204_723
103,115,392,404,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764_196_724
369,381,221,233,1.3.6.1.4.1.14519.5.2.1.6279.6001.178391668569567816549737454720_79_304
108,129,185,206,1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228_73_646
171,190,387,406,1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_46_62
28,46,274,292,1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_63_63
63,76,293,306,1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026_91_64
418,442,356,380,1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962_173_145
355,382,374,401,1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112_122_655
417,429,252,264,1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112_280_656
451,468,287,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.627998298349675613581885874395_238_1052
137,155,294,312,1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450_100_214
363,378,348,363,1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957_84_122
348,384,246,282,1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770_69_890
354,385,313,344,1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770_106_891
420,432,180,192,1.3.6.1.4.1.14519.5.2.1.6279.6001.291539125579672469833850180824_118_775
443,457,315,329,1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031_81_1008
85,97,149,161,1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031_88_1009
65,75,198,208,1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031_141_1010
87,99,280,292,1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623_98_668
125,136,184,195,1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623_123_669
105,119,318,332,1.3.6.1.4.1.14519.5.2.1.6279.6001.257840703452266097926250569223_58_653
382,394,335,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.257840703452266097926250569223_69_654
118,134,323,339,1.3.6.1.4.1.14519.5.2.1.6279.6001.200841000324240313648595016964_91_404
153,185,379,411,1.3.6.1.4.1.14519.5.2.1.6279.6001.290135156874098366424871975734_68_770
148,172,351,375,1.3.6.1.4.1.14519.5.2.1.6279.6001.290135156874098366424871975734_42_771
356,379,337,360,1.3.6.1.4.1.14519.5.2.1.6279.6001.290135156874098366424871975734_94_772
377,394,285,302,1.3.6.1.4.1.14519.5.2.1.6279.6001.290135156874098366424871975734_77_773
347,361,281,295,1.3.6.1.4.1.14519.5.2.1.6279.6001.290135156874098366424871975734_76_774
377,391,262,276,1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_89_2
171,201,283,313,1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609_410_27
365,375,204,214,1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531_288_111
381,391,332,342,1.3.6.1.4.1.14519.5.2.1.6279.6001.273525289046256012743471155680_133_714
409,421,115,127,1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124_96_141
105,119,215,229,1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124_98_142
143,165,312,334,1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124_113_143
379,398,322,341,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588_105_495
351,365,333,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588_98_496
388,400,278,290,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588_127_497
324,335,336,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588_133_498
232,243,297,308,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588_85_499
199,213,358,372,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588_122_500
181,195,209,223,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588_169_501
315,331,266,282,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588_219_502
332,344,311,323,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588_143_503
168,188,172,192,1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786_84_282
176,205,130,159,1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786_91_283
156,168,373,385,1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929_104_223
438,455,208,225,1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929_125_224
187,205,268,286,1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883_101_213
180,205,390,415,1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685_98_513
95,108,373,386,1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685_108_514
286,301,352,367,1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685_66_515
58,76,306,324,1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685_67_516
117,129,311,323,1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664_107_727
156,167,260,271,1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664_120_728
149,161,154,166,1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_113_203
134,149,302,317,1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_135_204
97,108,372,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_124_205
414,427,171,184,1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_88_206
408,420,349,361,1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_102_207
425,437,340,352,1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966_71_208
403,419,209,225,1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633_183_599
385,397,372,384,1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431_187_899
381,394,370,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431_158_900
376,390,388,402,1.3.6.1.4.1.14519.5.2.1.6279.6001.569096986145782511000054443951_110_1031
170,184,395,409,1.3.6.1.4.1.14519.5.2.1.6279.6001.569096986145782511000054443951_154_1032
323,336,361,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103_426_1104
146,158,124,136,1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103_291_1105
140,166,267,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.948414623428298219623354433437_66_1163
186,213,201,228,1.3.6.1.4.1.14519.5.2.1.6279.6001.948414623428298219623354433437_115_1164
159,180,277,298,1.3.6.1.4.1.14519.5.2.1.6279.6001.877026508860018521147620598474_205_1126
88,99,149,160,1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476_48_83
342,353,293,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476_73_84
189,213,215,239,1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758_91_929
126,152,166,192,1.3.6.1.4.1.14519.5.2.1.6279.6001.251215764736737018371915284679_44_631
395,417,237,259,1.3.6.1.4.1.14519.5.2.1.6279.6001.404457313935200882843898832756_112_971
301,314,326,339,1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124_41_926
299,333,200,234,1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124_117_927
116,129,358,371,1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526_137_928
71,84,259,272,1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_38_118
419,432,267,280,1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_42_119
120,133,391,404,1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225_77_108
305,319,400,414,1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225_80_109
366,378,354,366,1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739_161_244
183,193,411,421,1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739_113_245
152,163,349,360,1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739_188_246
119,128,258,267,1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739_168_247
360,379,336,355,1.3.6.1.4.1.14519.5.2.1.6279.6001.167237290696350215427953159586_60_231
93,126,221,254,1.3.6.1.4.1.14519.5.2.1.6279.6001.167237290696350215427953159586_133_232
297,313,295,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069_80_215
143,153,290,300,1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069_118_216
357,367,272,282,1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069_173_217
371,386,350,365,1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389_92_509
343,360,346,363,1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389_87_510
406,417,124,135,1.3.6.1.4.1.14519.5.2.1.6279.6001.282779922503707013097174625409_192_750
420,433,306,319,1.3.6.1.4.1.14519.5.2.1.6279.6001.282779922503707013097174625409_289_751
317,331,378,392,1.3.6.1.4.1.14519.5.2.1.6279.6001.292194861362266467652267941663_89_780
400,411,213,224,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_147_284
349,363,357,371,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_127_285
316,337,266,287,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_54_286
351,364,330,343,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_50_287
205,219,330,344,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_126_288
196,211,207,222,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_119_289
209,220,195,206,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_163_290
240,251,301,312,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_113_291
209,222,356,369,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_92_292
178,197,345,364,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_65_293
172,183,166,177,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_81_294
402,412,173,183,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_95_295
386,407,342,363,1.3.6.1.4.1.14519.5.2.1.6279.6001.316911475886263032009840828684_157_881
92,135,177,220,1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094_98_879
319,338,253,272,1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094_164_880
449,460,260,271,1.3.6.1.4.1.14519.5.2.1.6279.6001.338447145504282422142824032832_97_947
363,373,346,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.174168737938619557573021395302_16_279
90,105,209,224,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044_202_560
154,166,345,357,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044_98_561
124,135,327,338,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044_193_562
350,363,362,375,1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244_184_642
91,101,364,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244_109_643
92,122,317,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822_173_1055
329,340,378,389,1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304_91_878
138,151,145,158,1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224_61_195
337,354,214,231,1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001_30_887
188,208,361,381,1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001_89_888
268,280,286,298,1.3.6.1.4.1.14519.5.2.1.6279.6001.618434772073433276874225174904_226_1048
81,93,271,283,1.3.6.1.4.1.14519.5.2.1.6279.6001.955688628308192728558382581802_178_1166
194,207,390,403,1.3.6.1.4.1.14519.5.2.1.6279.6001.955688628308192728558382581802_161_1167
388,411,361,384,1.3.6.1.4.1.14519.5.2.1.6279.6001.955688628308192728558382581802_212_1168
344,358,410,424,1.3.6.1.4.1.14519.5.2.1.6279.6001.955688628308192728558382581802_160_1169
428,440,327,339,1.3.6.1.4.1.14519.5.2.1.6279.6001.955688628308192728558382581802_81_1170
107,136,142,171,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943_61_16
336,348,236,248,1.3.6.1.4.1.14519.5.2.1.6279.6001.277452631455527999380186898011_88_734
420,435,289,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446_169_848
127,144,317,334,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446_179_849
383,394,178,189,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446_236_850
358,371,280,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446_243_851
393,404,252,263,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446_282_852
177,194,387,404,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446_291_853
140,151,273,284,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446_342_854
154,167,321,334,1.3.6.1.4.1.14519.5.2.1.6279.6001.658611160253017715059194304729_370_1057
140,152,292,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.658611160253017715059194304729_387_1058
178,190,366,378,1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775_512_606
344,369,220,245,1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775_363_607
136,148,209,221,1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696_146_170
216,228,341,353,1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696_209_171
410,423,245,258,1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002_258_597
128,138,391,401,1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_133_57
230,240,344,354,1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_58_58
373,388,393,408,1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_75_59
332,350,343,361,1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_119_60
122,132,378,388,1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387_63_61
375,390,314,329,1.3.6.1.4.1.14519.5.2.1.6279.6001.513023675145166449943177283490_106_1014
349,365,348,364,1.3.6.1.4.1.14519.5.2.1.6279.6001.200725988589959521302320481687_83_402
319,335,297,313,1.3.6.1.4.1.14519.5.2.1.6279.6001.200725988589959521302320481687_153_403
81,95,211,225,1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474_161_209
98,110,257,269,1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474_169_210
140,152,333,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474_235_211
294,310,306,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144_174_581
360,369,315,324,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144_75_582
132,146,144,158,1.3.6.1.4.1.14519.5.2.1.6279.6001.119209873306155771318545953948_272_65
194,209,146,161,1.3.6.1.4.1.14519.5.2.1.6279.6001.119209873306155771318545953948_198_66
195,221,343,369,1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295_180_238
443,457,332,346,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066_60_616
444,457,227,240,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066_66_617
426,440,374,388,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066_74_618
56,73,252,269,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066_76_619
91,106,307,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.725236073737175770730904408416_129_1077
384,396,280,292,1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034_151_186
453,464,293,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034_42_187
134,149,174,189,1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034_185_188
115,124,145,154,1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034_115_189
328,339,352,363,1.3.6.1.4.1.14519.5.2.1.6279.6001.173556680294801532247454313511_180_277
206,218,223,235,1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667_161_757
195,208,297,310,1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667_179_758
343,353,254,264,1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667_212_759
349,365,357,373,1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541_162_702
16,46,251,281,1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576_53_67
203,239,271,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.669435869708883155232318480131_72_1060
75,88,205,218,1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014_136_635
315,327,352,364,1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014_103_636
124,134,370,380,1.3.6.1.4.1.14519.5.2.1.6279.6001.315187221221054114974341475212_103_875
102,113,345,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.315187221221054114974341475212_82_876
221,231,310,320,1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521_391_260
215,227,291,303,1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521_440_261
407,419,296,308,1.3.6.1.4.1.14519.5.2.1.6279.6001.119515474430718803379832249911_177_68
131,146,264,279,1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_69_14
114,146,272,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.149893110752986700464921264055_307_182
153,163,317,327,1.3.6.1.4.1.14519.5.2.1.6279.6001.149893110752986700464921264055_278_183
293,305,313,325,1.3.6.1.4.1.14519.5.2.1.6279.6001.416701701108520592702405866796_210_975
131,145,319,333,1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171_75_563
82,92,246,256,1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512_189_255
152,166,305,319,1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512_245_256
116,129,206,219,1.3.6.1.4.1.14519.5.2.1.6279.6001.150684298696437181894923266019_94_185
170,184,260,274,1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341_48_745
