x_min,x_max,y_min,y_max,ID
439,461,311,333,1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031_152_1008
82,100,146,164,1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031_152_1009
63,77,196,210,1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031_152_1010
446,474,282,310,1.3.6.1.4.1.14519.5.2.1.6279.6001.627998298349675613581885874395_158_1052
117,137,189,209,1.3.6.1.4.1.14519.5.2.1.6279.6001.693480911433291675609148051914_160_1069
161,181,288,308,1.3.6.1.4.1.14519.5.2.1.6279.6001.693480911433291675609148051914_160_1070
144,190,342,388,1.3.6.1.4.1.14519.5.2.1.6279.6001.725023183844147505748475581290_162_1076
100,150,298,348,1.3.6.1.4.1.14519.5.2.1.6279.6001.750792629100457382099842515038_166_1082
305,327,351,373,1.3.6.1.4.1.14519.5.2.1.6279.6001.750792629100457382099842515038_166_1083
115,143,252,280,1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084_170_1122
438,458,259,279,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306_6_17
402,424,252,274,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306_6_18
161,177,441,457,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306_6_19
117,149,411,443,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306_6_20
54,82,303,331,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306_6_21
371,395,412,436,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306_6_22
409,429,328,348,1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338_8_47
372,414,311,353,1.3.6.1.4.1.14519.5.2.1.6279.6001.115386642382564804180764325545_10_56
119,139,130,150,1.3.6.1.4.1.14519.5.2.1.6279.6001.119806527488108718706404165837_12_69
72,94,335,357,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_14_77
139,155,227,243,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_14_78
74,90,330,346,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_14_79
68,90,208,230,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_14_80
420,438,320,338,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_14_81
365,385,356,376,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_14_82
49,65,211,227,1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227_18_152
457,477,230,250,1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227_18_153
390,408,149,167,1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227_18_154
365,423,165,223,1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384_20_155
298,314,383,399,1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384_20_156
152,176,139,163,1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384_20_157
316,346,197,227,1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782_22_158
335,399,195,259,1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268_26_167
477,499,269,291,1.3.6.1.4.1.14519.5.2.1.6279.6001.148229375703208214308676934766_28_172
363,383,243,263,1.3.6.1.4.1.14519.5.2.1.6279.6001.148229375703208214308676934766_28_173
128,154,368,394,1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805_32_218
193,221,353,381,1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805_32_219
338,362,392,416,1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805_32_220
421,443,261,283,1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805_32_221
308,336,394,422,1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805_32_222
103,129,138,164,1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989_36_230
60,76,254,270,1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032_38_268
389,405,346,362,1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032_38_269
406,424,287,305,1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032_38_270
353,381,296,324,1.3.6.1.4.1.14519.5.2.1.6279.6001.178680586845223339579041794709_42_305
420,434,261,275,1.3.6.1.4.1.14519.5.2.1.6279.6001.185226274332527104841463955058_44_328
128,142,197,211,1.3.6.1.4.1.14519.5.2.1.6279.6001.185226274332527104841463955058_44_329
153,175,356,378,1.3.6.1.4.1.14519.5.2.1.6279.6001.189483585244687808087477024767_46_354
390,404,336,350,1.3.6.1.4.1.14519.5.2.1.6279.6001.189483585244687808087477024767_46_355
313,349,193,229,1.3.6.1.4.1.14519.5.2.1.6279.6001.198698492013538481395497694975_48_389
329,381,208,260,1.3.6.1.4.1.14519.5.2.1.6279.6001.198698492013538481395497694975_48_390
309,365,318,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.198698492013538481395497694975_48_391
107,143,254,290,1.3.6.1.4.1.14519.5.2.1.6279.6001.202643836890896697853521610450_52_419
384,446,241,303,1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281_56_429
326,378,235,287,1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680_58_432
337,363,319,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680_58_433
327,345,316,334,1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680_58_434
280,346,171,237,1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846_62_447
300,328,188,216,1.3.6.1.4.1.14519.5.2.1.6279.6001.211956804948320236390242845468_66_448
276,338,193,255,1.3.6.1.4.1.14519.5.2.1.6279.6001.211956804948320236390242845468_66_449
127,159,284,316,1.3.6.1.4.1.14519.5.2.1.6279.6001.211956804948320236390242845468_66_450
379,403,379,403,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314_68_461
456,474,259,277,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314_68_462
85,105,363,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314_68_463
196,218,393,415,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314_68_464
118,134,372,388,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314_68_465
157,181,394,418,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314_68_466
115,135,160,180,1.3.6.1.4.1.14519.5.2.1.6279.6001.216252660192313507027754194207_70_475
126,154,296,324,1.3.6.1.4.1.14519.5.2.1.6279.6001.216252660192313507027754194207_70_476
74,94,216,236,1.3.6.1.4.1.14519.5.2.1.6279.6001.218476624578721885561483687176_72_488
377,395,275,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.218476624578721885561483687176_72_489
415,441,267,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600_74_538
411,429,295,313,1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600_74_539
246,264,214,232,1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600_74_540
55,79,233,257,1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505_76_550
105,123,256,274,1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505_76_551
94,126,337,369,1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586_82_585
156,176,286,306,1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024_84_595
382,404,291,313,1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341_86_608
88,112,258,282,1.3.6.1.4.1.14519.5.2.1.6279.6001.252358625003143649770119512644_88_632
183,239,306,362,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757_90_657
187,201,285,299,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757_90_658
203,221,248,266,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757_90_659
413,429,268,284,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757_90_660
194,206,244,256,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757_90_661
217,239,372,394,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898_94_680
111,127,382,398,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898_94_681
347,363,419,435,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898_94_682
430,446,242,258,1.3.6.1.4.1.14519.5.2.1.6279.6001.265960756233787099041040311282_96_684
80,100,247,267,1.3.6.1.4.1.14519.5.2.1.6279.6001.268992195564407418480563388746_98_693
400,418,206,224,1.3.6.1.4.1.14519.5.2.1.6279.6001.270215889102603268207599305185_100_698
321,351,352,382,1.3.6.1.4.1.14519.5.2.1.6279.6001.276710697414087561012670296643_102_731
159,183,150,174,1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040_104_761
92,112,214,234,1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986_106_823
113,141,328,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986_106_824
44,68,283,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.304700823314998198591652152637_112_837
154,176,297,319,1.3.6.1.4.1.14519.5.2.1.6279.6001.307835307280028057486413359377_114_843
378,392,315,329,1.3.6.1.4.1.14519.5.2.1.6279.6001.312704771348460502013249647868_116_865
286,302,384,400,1.3.6.1.4.1.14519.5.2.1.6279.6001.312704771348460502013249647868_116_866
386,404,336,354,1.3.6.1.4.1.14519.5.2.1.6279.6001.312704771348460502013249647868_116_867
123,141,374,392,1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083_120_885
365,397,253,285,1.3.6.1.4.1.14519.5.2.1.6279.6001.337845202462615014431060697507_130_943
154,204,215,265,1.3.6.1.4.1.14519.5.2.1.6279.6001.339546614783708685476232944897_132_955
219,239,253,273,1.3.6.1.4.1.14519.5.2.1.6279.6001.390513733720659266816639651938_138_963
109,129,168,188,1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290_140_969
432,446,272,286,1.3.6.1.4.1.14519.5.2.1.6279.6001.419601611032172899567156073142_142_977
155,185,196,226,1.3.6.1.4.1.14519.5.2.1.6279.6001.438308540025607517017949816111_146_981
111,133,287,309,1.3.6.1.4.1.14519.5.2.1.6279.6001.438308540025607517017949816111_146_982
366,400,285,319,1.3.6.1.4.1.14519.5.2.1.6279.6001.463214953282361219537913355115_150_993
370,390,348,368,1.3.6.1.4.1.14519.5.2.1.6279.6001.584871944187559733312703328980_152_1033
139,155,385,401,1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877_154_1053
178,204,394,420,1.3.6.1.4.1.14519.5.2.1.6279.6001.670107649586205629860363487713_156_1061
115,133,289,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.741709061958490690246385302477_158_1079
366,426,195,255,1.3.6.1.4.1.14519.5.2.1.6279.6001.741709061958490690246385302477_158_1080
148,178,176,206,1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907_160_1096
323,353,228,258,1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907_160_1097
94,144,296,346,1.3.6.1.4.1.14519.5.2.1.6279.6001.780558315515979171413904604168_162_1098
439,459,185,205,1.3.6.1.4.1.14519.5.2.1.6279.6001.797637294244261543517154417124_164_1101
63,83,325,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515_166_1102
185,213,234,262,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750_170_1110
321,361,185,225,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750_170_1111
329,385,169,225,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750_170_1112
319,351,354,386,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750_170_1113
288,326,355,393,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750_170_1114
284,312,255,283,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750_170_1115
105,145,276,316,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_174_1132
121,149,226,254,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_174_1133
293,341,328,376,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_174_1134
138,156,359,377,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_174_1135
116,144,238,266,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_174_1136
346,370,350,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950_176_1145
321,351,351,381,1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950_176_1146
107,129,215,237,1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950_176_1147
72,96,315,339,1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950_176_1148
279,325,179,225,1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950_176_1149
146,172,348,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950_176_1150
265,295,177,207,1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950_176_1151
338,370,272,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_2_7
237,263,296,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.106164978370116976238911317774_4_11
280,344,137,201,1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_6_71
336,360,220,244,1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_12_99
134,182,284,332,1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_12_100
77,129,243,295,1.3.6.1.4.1.14519.5.2.1.6279.6001.135657246677982059395844827629_16_133
126,150,151,175,1.3.6.1.4.1.14519.5.2.1.6279.6001.149463915556499304732434215056_22_181
72,88,335,351,1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280_24_200
70,88,197,215,1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280_24_201
124,140,387,403,1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280_24_202
278,310,377,409,1.3.6.1.4.1.14519.5.2.1.6279.6001.162845309248822193437735868939_28_226
188,210,325,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.167919147233131417984739058859_30_235
316,336,355,375,1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574_32_263
201,221,396,416,1.3.6.1.4.1.14519.5.2.1.6279.6001.172573195301625265149778785969_34_266
463,481,302,320,1.3.6.1.4.1.14519.5.2.1.6279.6001.172573195301625265149778785969_34_267
127,153,299,325,1.3.6.1.4.1.14519.5.2.1.6279.6001.177685820605315926524514718990_36_302
174,190,120,136,1.3.6.1.4.1.14519.5.2.1.6279.6001.177785764461425908755977367558_38_303
103,121,327,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.179730018513720561213088132029_42_312
97,115,341,359,1.3.6.1.4.1.14519.5.2.1.6279.6001.191266041369462391833537519639_44_357
356,374,141,159,1.3.6.1.4.1.14519.5.2.1.6279.6001.192419869605596446455526220766_48_363
427,445,343,361,1.3.6.1.4.1.14519.5.2.1.6279.6001.194488534645348916700259325236_50_368
386,408,282,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.194488534645348916700259325236_50_369
124,140,169,185,1.3.6.1.4.1.14519.5.2.1.6279.6001.197063290812663596858124411210_52_383
99,121,291,313,1.3.6.1.4.1.14519.5.2.1.6279.6001.197063290812663596858124411210_52_384
360,388,265,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.197063290812663596858124411210_52_385
157,173,199,215,1.3.6.1.4.1.14519.5.2.1.6279.6001.197063290812663596858124411210_52_386
136,156,181,201,1.3.6.1.4.1.14519.5.2.1.6279.6001.197063290812663596858124411210_52_387
380,410,255,285,1.3.6.1.4.1.14519.5.2.1.6279.6001.199670099218798685977406484591_56_397
110,126,127,143,1.3.6.1.4.1.14519.5.2.1.6279.6001.199670099218798685977406484591_56_398
71,83,235,247,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630_58_405
92,108,176,192,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630_58_406
56,72,323,339,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630_58_407
61,77,201,217,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630_58_408
404,420,227,243,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630_58_409
442,456,207,221,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630_58_410
449,461,264,276,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630_58_411
338,352,342,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630_58_412
285,299,237,251,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630_58_413
356,374,336,354,1.3.6.1.4.1.14519.5.2.1.6279.6001.202464973819273687476049035824_60_418
32,52,259,279,1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512_66_423
37,81,268,312,1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512_66_424
140,160,89,109,1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512_66_425
175,195,328,348,1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512_66_426
184,206,337,359,1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512_66_427
124,174,280,330,1.3.6.1.4.1.14519.5.2.1.6279.6001.208511362832825683639135205368_70_442
234,268,261,295,1.3.6.1.4.1.14519.5.2.1.6279.6001.208511362832825683639135205368_70_443
312,360,378,426,1.3.6.1.4.1.14519.5.2.1.6279.6001.225227615446398900698431118292_78_520
452,470,306,324,1.3.6.1.4.1.14519.5.2.1.6279.6001.225227615446398900698431118292_78_521
428,446,364,382,1.3.6.1.4.1.14519.5.2.1.6279.6001.225227615446398900698431118292_78_522
411,433,323,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.225227615446398900698431118292_78_523
165,185,147,167,1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401_82_566
109,131,273,295,1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706_84_591
273,291,283,301,1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706_84_592
111,129,335,353,1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169_86_594
142,182,289,329,1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660_88_596
102,122,357,377,1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792_90_634
191,231,183,223,1.3.6.1.4.1.14519.5.2.1.6279.6001.254254303842550572473665729969_92_640
220,250,277,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.254254303842550572473665729969_92_641
209,249,165,205,1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179_100_694
201,221,195,215,1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179_100_695
102,122,350,370,1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179_100_696
174,200,319,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.272190966764020277652079081128_102_709
121,143,270,292,1.3.6.1.4.1.14519.5.2.1.6279.6001.272190966764020277652079081128_102_710
131,153,289,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130_104_715
138,160,390,412,1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130_104_716
388,408,153,173,1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689_106_717
73,123,196,246,1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689_106_718
176,238,195,257,1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689_106_719
133,159,65,91,1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377_108_729
88,112,237,261,1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377_108_730
374,420,237,283,1.3.6.1.4.1.14519.5.2.1.6279.6001.277662902666135640561346462196_110_735
50,72,295,317,1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753_112_736
408,426,259,277,1.3.6.1.4.1.14519.5.2.1.6279.6001.292057261351416339496913597985_114_776
113,135,382,404,1.3.6.1.4.1.14519.5.2.1.6279.6001.292057261351416339496913597985_114_777
102,118,220,236,1.3.6.1.4.1.14519.5.2.1.6279.6001.292057261351416339496913597985_114_778
334,382,269,317,1.3.6.1.4.1.14519.5.2.1.6279.6001.292057261351416339496913597985_114_779
130,150,340,360,1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080_116_782
126,140,148,162,1.3.6.1.4.1.14519.5.2.1.6279.6001.300246184547502297539521283806_118_825
400,416,241,257,1.3.6.1.4.1.14519.5.2.1.6279.6001.300246184547502297539521283806_118_826
143,173,266,296,1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406_120_868
101,131,257,287,1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406_120_869
190,234,298,342,1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406_120_870
431,451,265,285,1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474_126_883
152,174,361,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474_126_884
201,233,355,387,1.3.6.1.4.1.14519.5.2.1.6279.6001.321465552859463184018938648244_128_886
134,148,315,329,1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228_130_894
73,87,146,160,1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329_132_901
175,205,97,127,1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329_132_902
88,124,215,251,1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329_132_903
348,380,107,139,1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329_132_904
114,144,224,254,1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582_134_905
427,443,240,256,1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582_134_906
190,206,264,280,1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582_134_907
334,354,306,326,1.3.6.1.4.1.14519.5.2.1.6279.6001.336225579776978874775723463327_138_940
394,424,228,258,1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819_140_954
120,146,323,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062_142_960
348,392,339,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.404768898286087278137462774930_146_972
69,149,271,351,1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156_148_998
276,328,345,397,1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156_148_999
285,349,203,267,1.3.6.1.4.1.14519.5.2.1.6279.6001.487745546557477250336016826588_150_1004
349,367,315,333,1.3.6.1.4.1.14519.5.2.1.6279.6001.603166427542096384265514998412_152_1040
182,218,323,359,1.3.6.1.4.1.14519.5.2.1.6279.6001.614147706162329660656328811671_154_1043
83,149,288,354,1.3.6.1.4.1.14519.5.2.1.6279.6001.625270601160880745954773142570_158_1051
194,216,382,404,1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658_162_1107
67,85,364,382,1.3.6.1.4.1.14519.5.2.1.6279.6001.842317928015463083368074520378_164_1119
146,198,164,216,1.3.6.1.4.1.14519.5.2.1.6279.6001.850739282072340578344345230132_166_1120
149,165,249,265,1.3.6.1.4.1.14519.5.2.1.6279.6001.961063442349005937536597225349_168_1171
93,143,344,394,1.3.6.1.4.1.14519.5.2.1.6279.6001.970428941353693253759289796610_174_1177
100,132,255,287,1.3.6.1.4.1.14519.5.2.1.6279.6001.970428941353693253759289796610_174_1178
332,358,363,389,1.3.6.1.4.1.14519.5.2.1.6279.6001.975426625618184773401026809852_176_1179
156,188,312,344,1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0_3
185,255,257,327,1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0_4
345,413,216,284,1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0_5
345,407,304,366,1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0_6
102,148,294,340,1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_10_74
163,207,294,338,1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_10_75
143,167,343,367,1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_12_87
328,366,296,334,1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_12_88
176,194,346,364,1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_12_89
424,444,243,263,1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953_14_101
194,228,306,340,1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_16_123
158,198,342,382,1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_16_124
175,195,398,418,1.3.6.1.4.1.14519.5.2.1.6279.6001.137375498893536422914241295628_18_134
316,334,330,348,1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191_22_159
102,122,109,129,1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191_22_160
78,92,184,198,1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191_22_161
416,438,306,328,1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636_24_162
204,224,342,362,1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421_28_168
349,373,257,281,1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421_28_169
415,461,158,204,1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_30_190
406,442,220,256,1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_30_191
365,391,180,206,1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_30_192
129,151,271,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_30_193
315,365,251,301,1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_30_194
99,137,207,245,1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250_38_212
132,198,179,245,1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387_40_228
147,181,273,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.183924380327950237519832859527_46_322
194,236,188,230,1.3.6.1.4.1.14519.5.2.1.6279.6001.183924380327950237519832859527_46_323
96,120,181,205,1.3.6.1.4.1.14519.5.2.1.6279.6001.184412674007117333405073397832_48_325
139,175,185,221,1.3.6.1.4.1.14519.5.2.1.6279.6001.187108608022306504546286626125_50_330
395,425,207,237,1.3.6.1.4.1.14519.5.2.1.6279.6001.187108608022306504546286626125_50_331
